accident,accident_label,victim,victim_label,pers_cat,pers_cat_label,geo,geo_label,period,value,flag
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,EE,Estonia,2011,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,EE,Estonia,2012,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,EL,Greece,2006,2,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,EL,Greece,2007,2,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,EL,Greece,2008,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,EL,Greece,2009,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,EL,Greece,2010,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,EL,Greece,2011,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,EL,Greece,2012,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,ES,Spain,2006,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,ES,Spain,2007,1,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,ES,Spain,2008,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,ES,Spain,2009,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,ES,Spain,2010,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,ES,Spain,2011,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,ES,Spain,2012,1,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,EU27_2020,European Union - 27 countries (from 2020),2010,203,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,EU27_2020,European Union - 27 countries (from 2020),2011,33,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,EU27_2020,European Union - 27 countries (from 2020),2012,97,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,FI,Finland,2006,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,FI,Finland,2007,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,FI,Finland,2008,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,FI,Finland,2009,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,FI,Finland,2010,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,FI,Finland,2011,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,FI,Finland,2012,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,FR,France,2006,2,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,FR,France,2007,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,FR,France,2008,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,FR,France,2009,2,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,FR,France,2010,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,FR,France,2011,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,FR,France,2012,1,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,HR,Croatia,2010,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,HR,Croatia,2011,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,HR,Croatia,2012,1,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,HU,Hungary,2006,2,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,HU,Hungary,2007,3,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,HU,Hungary,2008,3,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,HU,Hungary,2009,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,HU,Hungary,2010,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,HU,Hungary,2011,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,HU,Hungary,2012,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,IE,Ireland,2006,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,IE,Ireland,2007,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,IE,Ireland,2008,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,IE,Ireland,2009,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,IE,Ireland,2010,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,IE,Ireland,2011,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,IE,Ireland,2012,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,IT,Italy,2006,15,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,IT,Italy,2007,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,IT,Italy,2008,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,IT,Italy,2009,18,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,IT,Italy,2010,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,IT,Italy,2011,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,IT,Italy,2012,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,LT,Lithuania,2006,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,LT,Lithuania,2007,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,LT,Lithuania,2008,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,LT,Lithuania,2009,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,LT,Lithuania,2010,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,LT,Lithuania,2011,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,LT,Lithuania,2012,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,LU,Luxembourg,2009,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,LU,Luxembourg,2010,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,LU,Luxembourg,2011,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,LU,Luxembourg,2012,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,LV,Latvia,2006,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,LV,Latvia,2007,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,LV,Latvia,2008,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,LV,Latvia,2009,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,LV,Latvia,2010,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,LV,Latvia,2011,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,LV,Latvia,2012,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,NL,Netherlands,2006,4,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,NL,Netherlands,2007,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,NL,Netherlands,2008,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,NL,Netherlands,2009,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,NL,Netherlands,2010,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,NL,Netherlands,2011,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,NL,Netherlands,2012,28,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,NO,Norway,2006,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,NO,Norway,2007,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,NO,Norway,2008,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,NO,Norway,2009,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,NO,Norway,2010,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,NO,Norway,2011,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,NO,Norway,2012,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,PL,Poland,2006,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,PL,Poland,2007,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,PL,Poland,2008,3,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,PL,Poland,2009,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,PL,Poland,2010,9,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,PL,Poland,2011,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,PL,Poland,2012,59,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,PT,Portugal,2007,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,PT,Portugal,2008,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,PT,Portugal,2009,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,PT,Portugal,2010,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,PT,Portugal,2011,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,PT,Portugal,2012,2,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,RO,Romania,2006,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,RO,Romania,2007,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,RO,Romania,2008,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,RO,Romania,2009,3,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,RO,Romania,2010,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,RO,Romania,2011,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,RO,Romania,2012,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,SE,Sweden,2007,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,SE,Sweden,2008,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,SE,Sweden,2009,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,SE,Sweden,2010,8,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,SE,Sweden,2011,1,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,SE,Sweden,2012,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,SI,Slovenia,2007,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,SI,Slovenia,2008,4,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,SI,Slovenia,2009,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,SI,Slovenia,2010,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,SI,Slovenia,2011,5,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,SI,Slovenia,2012,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,SK,Slovakia,2007,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,SK,Slovakia,2008,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,SK,Slovakia,2009,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,SK,Slovakia,2010,11,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,SK,Slovakia,2011,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,SK,Slovakia,2012,5,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,UK,United Kingdom,2006,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,UK,United Kingdom,2007,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,UK,United Kingdom,2008,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,UK,United Kingdom,2009,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,UK,United Kingdom,2010,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,UK,United Kingdom,2011,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,PAS,Passengers,UK,United Kingdom,2012,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,TOTAL,Total,AT,Austria,2006,5,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,TOTAL,Total,AT,Austria,2007,4,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,TOTAL,Total,AT,Austria,2008,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,TOTAL,Total,AT,Austria,2009,5,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,TOTAL,Total,AT,Austria,2010,3,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,TOTAL,Total,AT,Austria,2011,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,TOTAL,Total,AT,Austria,2012,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,TOTAL,Total,BE,Belgium,2006,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,TOTAL,Total,BE,Belgium,2007,3,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,TOTAL,Total,BE,Belgium,2008,15,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,TOTAL,Total,BE,Belgium,2009,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,TOTAL,Total,BE,Belgium,2010,171,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,TOTAL,Total,BE,Belgium,2011,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,TOTAL,Total,BE,Belgium,2012,1,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,TOTAL,Total,BG,Bulgaria,2006,31,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,TOTAL,Total,BG,Bulgaria,2007,4,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,TOTAL,Total,BG,Bulgaria,2008,5,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,TOTAL,Total,BG,Bulgaria,2009,4,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,TOTAL,Total,BG,Bulgaria,2010,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,TOTAL,Total,BG,Bulgaria,2011,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,TOTAL,Total,BG,Bulgaria,2012,3,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,TOTAL,Total,CHUNNEL,Channel Tunnel,2007,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,TOTAL,Total,CHUNNEL,Channel Tunnel,2008,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,TOTAL,Total,CHUNNEL,Channel Tunnel,2009,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,TOTAL,Total,CHUNNEL,Channel Tunnel,2010,0,
COLLIS_X_LVLCROS,Collisions (excluding level-crossing accidents),INJ_SRL,Seriously injured,TOTAL,Total,CHUNNEL,Channel Tunnel,2011,0,
