accident,accident_label,geo,geo_label,period,value,flag
RSTK_MOT,Accidents to persons caused by rolling stock in motion,LV,Latvia,2017,15,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,LV,Latvia,2018,11,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,LV,Latvia,2019,12,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,LV,Latvia,2020,8,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,LV,Latvia,2021,10,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,LV,Latvia,2022,11,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,LV,Latvia,2023,7,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,LV,Latvia,2024,10,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,ME,Montenegro,2013,8,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,ME,Montenegro,2014,4,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,ME,Montenegro,2015,1,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,ME,Montenegro,2016,10,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,MK,North Macedonia,2009,10,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,MK,North Macedonia,2010,11,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,MK,North Macedonia,2011,9,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,MK,North Macedonia,2012,20,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,MK,North Macedonia,2013,23,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,MK,North Macedonia,2014,59,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,MK,North Macedonia,2015,78,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,MK,North Macedonia,2016,12,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,MK,North Macedonia,2017,4,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,MK,North Macedonia,2018,14,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,NL,Netherlands,2006,9,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,NL,Netherlands,2007,3,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,NL,Netherlands,2008,1,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,NL,Netherlands,2009,4,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,NL,Netherlands,2010,5,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,NL,Netherlands,2011,3,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,NL,Netherlands,2012,5,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,NL,Netherlands,2013,9,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,NL,Netherlands,2014,1,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,NL,Netherlands,2015,7,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,NL,Netherlands,2016,11,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,NL,Netherlands,2017,7,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,NL,Netherlands,2018,5,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,NL,Netherlands,2019,5,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,NL,Netherlands,2020,3,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,NL,Netherlands,2021,3,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,NL,Netherlands,2022,3,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,NL,Netherlands,2023,5,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,NL,Netherlands,2024,4,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,NO,Norway,2006,2,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,NO,Norway,2007,2,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,NO,Norway,2008,2,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,NO,Norway,2009,4,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,NO,Norway,2010,3,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,NO,Norway,2011,7,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,NO,Norway,2012,0,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,NO,Norway,2013,4,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,NO,Norway,2014,2,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,NO,Norway,2015,2,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,NO,Norway,2016,3,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,NO,Norway,2017,1,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,NO,Norway,2018,3,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,NO,Norway,2019,2,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,NO,Norway,2020,0,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,NO,Norway,2021,1,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,NO,Norway,2022,6,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,NO,Norway,2023,0,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,NO,Norway,2024,3,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,PL,Poland,2006,423,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,PL,Poland,2007,418,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,PL,Poland,2008,397,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,PL,Poland,2009,397,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,PL,Poland,2010,335,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,PL,Poland,2011,366,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,PL,Poland,2012,275,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,PL,Poland,2013,233,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,PL,Poland,2014,227,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,PL,Poland,2015,218,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,PL,Poland,2016,168,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,PL,Poland,2017,172,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,PL,Poland,2018,195,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,PL,Poland,2019,123,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,PL,Poland,2020,117,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,PL,Poland,2021,124,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,PL,Poland,2022,152,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,PL,Poland,2023,149,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,PL,Poland,2024,151,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,PT,Portugal,2006,55,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,PT,Portugal,2007,56,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,PT,Portugal,2008,49,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,PT,Portugal,2009,27,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,PT,Portugal,2010,22,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,PT,Portugal,2011,17,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,PT,Portugal,2012,23,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,PT,Portugal,2013,31,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,PT,Portugal,2014,31,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,PT,Portugal,2015,13,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,PT,Portugal,2016,21,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,PT,Portugal,2017,19,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,PT,Portugal,2018,20,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,PT,Portugal,2019,30,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,PT,Portugal,2020,26,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,PT,Portugal,2021,15,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,PT,Portugal,2022,20,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,PT,Portugal,2023,16,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,PT,Portugal,2024,20,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,RO,Romania,2006,295,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,RO,Romania,2007,245,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,RO,Romania,2008,314,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,RO,Romania,2009,235,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,RO,Romania,2010,190,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,RO,Romania,2011,166,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,RO,Romania,2012,151,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,RO,Romania,2013,135,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,RO,Romania,2014,133,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,RO,Romania,2015,111,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,RO,Romania,2016,140,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,RO,Romania,2017,101,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,RO,Romania,2018,97,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,RO,Romania,2019,74,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,RO,Romania,2020,79,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,RO,Romania,2021,61,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,RO,Romania,2022,88,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,RO,Romania,2023,91,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,RO,Romania,2024,71,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,SE,Sweden,2006,17,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,SE,Sweden,2007,20,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,SE,Sweden,2008,13,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,SE,Sweden,2009,20,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,SE,Sweden,2010,38,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,SE,Sweden,2011,28,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,SE,Sweden,2012,14,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,SE,Sweden,2013,16,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,SE,Sweden,2014,17,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,SE,Sweden,2015,16,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,SE,Sweden,2016,15,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,SE,Sweden,2017,11,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,SE,Sweden,2018,6,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,SE,Sweden,2019,15,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,SE,Sweden,2020,5,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,SE,Sweden,2021,6,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,SE,Sweden,2022,10,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,SE,Sweden,2023,11,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,SE,Sweden,2024,19,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,SI,Slovenia,2006,23,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,SI,Slovenia,2007,19,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,SI,Slovenia,2008,14,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,SI,Slovenia,2009,2,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,SI,Slovenia,2010,4,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,SI,Slovenia,2011,3,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,SI,Slovenia,2012,1,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,SI,Slovenia,2013,0,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,SI,Slovenia,2014,0,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,SI,Slovenia,2015,2,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,SI,Slovenia,2016,0,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,SI,Slovenia,2017,1,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,SI,Slovenia,2018,5,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,SI,Slovenia,2019,0,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,SI,Slovenia,2020,0,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,SI,Slovenia,2021,0,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,SI,Slovenia,2022,1,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,SI,Slovenia,2023,4,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,SI,Slovenia,2024,0,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,SK,Slovakia,2006,53,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,SK,Slovakia,2007,63,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,SK,Slovakia,2008,78,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,SK,Slovakia,2009,74,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,SK,Slovakia,2010,70,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,SK,Slovakia,2011,61,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,SK,Slovakia,2012,65,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,SK,Slovakia,2013,73,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,SK,Slovakia,2014,92,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,SK,Slovakia,2015,60,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,SK,Slovakia,2016,42,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,SK,Slovakia,2017,48,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,SK,Slovakia,2018,36,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,SK,Slovakia,2019,42,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,SK,Slovakia,2020,34,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,SK,Slovakia,2021,26,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,SK,Slovakia,2022,32,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,SK,Slovakia,2023,43,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,SK,Slovakia,2024,37,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,TR,Türkiye,2006,170,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,TR,Türkiye,2007,147,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,TR,Türkiye,2008,140,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,TR,Türkiye,2009,137,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,TR,Türkiye,2010,84,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,TR,Türkiye,2011,73,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,TR,Türkiye,2012,58,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,TR,Türkiye,2013,31,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,TR,Türkiye,2014,37,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,TR,Türkiye,2015,36,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,TR,Türkiye,2016,36,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,TR,Türkiye,2017,19,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,TR,Türkiye,2018,33,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,TR,Türkiye,2020,14,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,TR,Türkiye,2021,19,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,TR,Türkiye,2022,27,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,TR,Türkiye,2023,21,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,TR,Türkiye,2024,11,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,UK,United Kingdom,2006,49,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,UK,United Kingdom,2007,61,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,UK,United Kingdom,2008,57,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,UK,United Kingdom,2009,49,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,UK,United Kingdom,2010,34,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,UK,United Kingdom,2011,54,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,UK,United Kingdom,2012,49,
