tra_infr,tra_infr_label,geo,geo_label,period,value,flag
RT_ELC,Electrified railway tracks,IT,Italy,2006,18286,
RT_ELC,Electrified railway tracks,IT,Italy,2007,18501,
RT_ELC,Electrified railway tracks,IT,Italy,2008,18953,
RT_ELC,Electrified railway tracks,IT,Italy,2009,19304,
RT_ELC,Electrified railway tracks,IT,Italy,2010,19341,
RT_ELC,Electrified railway tracks,IT,Italy,2011,19362,
RT_ELC,Electrified railway tracks,IT,Italy,2012,19390,
RT_ELC,Electrified railway tracks,IT,Italy,2013,19432,i
RT_ELC,Electrified railway tracks,IT,Italy,2014,19418,i
RT_ELC,Electrified railway tracks,IT,Italy,2015,19427,i
RT_ELC,Electrified railway tracks,IT,Italy,2016,19593,i
RT_ELC,Electrified railway tracks,IT,Italy,2017,19641,
RT_ELC,Electrified railway tracks,IT,Italy,2018,19663,
RT_ELC,Electrified railway tracks,IT,Italy,2019,19660,
RT_ELC,Electrified railway tracks,IT,Italy,2020,19720,
RT_ELC,Electrified railway tracks,IT,Italy,2021,19816,
RT_ELC,Electrified railway tracks,IT,Italy,2022,19839,
RT_ELC,Electrified railway tracks,IT,Italy,2023,19863,
RT_ELC,Electrified railway tracks,IT,Italy,2024,19957,
RT_ELC,Electrified railway tracks,LI,Liechtenstein,2013,9,
RT_ELC,Electrified railway tracks,LI,Liechtenstein,2014,9,
RT_ELC,Electrified railway tracks,LI,Liechtenstein,2015,9,
RT_ELC,Electrified railway tracks,LI,Liechtenstein,2016,9,
RT_ELC,Electrified railway tracks,LI,Liechtenstein,2017,9,
RT_ELC,Electrified railway tracks,LI,Liechtenstein,2018,9,
RT_ELC,Electrified railway tracks,LI,Liechtenstein,2019,9,
RT_ELC,Electrified railway tracks,LI,Liechtenstein,2020,9,
RT_ELC,Electrified railway tracks,LI,Liechtenstein,2021,9,
RT_ELC,Electrified railway tracks,LI,Liechtenstein,2022,9,
RT_ELC,Electrified railway tracks,LI,Liechtenstein,2023,9,
RT_ELC,Electrified railway tracks,LI,Liechtenstein,2024,9,
RT_ELC,Electrified railway tracks,LT,Lithuania,1992,240.3,
RT_ELC,Electrified railway tracks,LT,Lithuania,1993,280.8,
RT_ELC,Electrified railway tracks,LT,Lithuania,1994,208.7,
RT_ELC,Electrified railway tracks,LT,Lithuania,1995,208.7,
RT_ELC,Electrified railway tracks,LT,Lithuania,1996,281,
RT_ELC,Electrified railway tracks,LT,Lithuania,1997,280.8,
RT_ELC,Electrified railway tracks,LT,Lithuania,1998,281,
RT_ELC,Electrified railway tracks,LT,Lithuania,1999,281,
RT_ELC,Electrified railway tracks,LT,Lithuania,2000,242.5,
RT_ELC,Electrified railway tracks,LT,Lithuania,2001,242.5,
RT_ELC,Electrified railway tracks,LT,Lithuania,2002,242.5,
RT_ELC,Electrified railway tracks,LT,Lithuania,2003,242.5,
RT_ELC,Electrified railway tracks,LT,Lithuania,2004,242.5,
RT_ELC,Electrified railway tracks,LT,Lithuania,2005,242.5,
RT_ELC,Electrified railway tracks,LT,Lithuania,2006,242.5,
RT_ELC,Electrified railway tracks,LT,Lithuania,2007,242.5,
RT_ELC,Electrified railway tracks,LT,Lithuania,2008,242.5,
RT_ELC,Electrified railway tracks,LT,Lithuania,2009,242.5,
RT_ELC,Electrified railway tracks,LT,Lithuania,2010,242.5,
RT_ELC,Electrified railway tracks,LT,Lithuania,2011,242.3,
RT_ELC,Electrified railway tracks,LT,Lithuania,2012,242.3,
RT_ELC,Electrified railway tracks,LT,Lithuania,2013,242.3,
RT_ELC,Electrified railway tracks,LT,Lithuania,2014,242.3,
RT_ELC,Electrified railway tracks,LT,Lithuania,2015,242.3,
RT_ELC,Electrified railway tracks,LT,Lithuania,2016,242.3,
RT_ELC,Electrified railway tracks,LT,Lithuania,2017,302.9,
RT_ELC,Electrified railway tracks,LT,Lithuania,2018,302.9,
RT_ELC,Electrified railway tracks,LT,Lithuania,2019,317.5,
RT_ELC,Electrified railway tracks,LT,Lithuania,2020,317.5,
RT_ELC,Electrified railway tracks,LT,Lithuania,2021,317.5,
RT_ELC,Electrified railway tracks,LT,Lithuania,2022,317.5,
RT_ELC,Electrified railway tracks,LT,Lithuania,2023,317.5,
RT_ELC,Electrified railway tracks,LT,Lithuania,2024,267.9,
RT_ELC,Electrified railway tracks,LU,Luxembourg,1995,528,
RT_ELC,Electrified railway tracks,LU,Luxembourg,1996,526,
RT_ELC,Electrified railway tracks,LU,Luxembourg,1997,526,
RT_ELC,Electrified railway tracks,LU,Luxembourg,1998,526,
RT_ELC,Electrified railway tracks,LU,Luxembourg,1999,526,
RT_ELC,Electrified railway tracks,LU,Luxembourg,2000,574,
RT_ELC,Electrified railway tracks,LU,Luxembourg,2001,574,
RT_ELC,Electrified railway tracks,LU,Luxembourg,2002,573,
RT_ELC,Electrified railway tracks,LU,Luxembourg,2003,574,
RT_ELC,Electrified railway tracks,LU,Luxembourg,2004,575,
RT_ELC,Electrified railway tracks,LU,Luxembourg,2005,576,
RT_ELC,Electrified railway tracks,LU,Luxembourg,2006,576,
RT_ELC,Electrified railway tracks,LU,Luxembourg,2007,576,
RT_ELC,Electrified railway tracks,LU,Luxembourg,2008,576,
RT_ELC,Electrified railway tracks,LU,Luxembourg,2009,583,
RT_ELC,Electrified railway tracks,LU,Luxembourg,2010,583,
RT_ELC,Electrified railway tracks,LU,Luxembourg,2011,583,
RT_ELC,Electrified railway tracks,LU,Luxembourg,2012,590,
RT_ELC,Electrified railway tracks,LU,Luxembourg,2013,590,
RT_ELC,Electrified railway tracks,LU,Luxembourg,2014,590,
RT_ELC,Electrified railway tracks,LU,Luxembourg,2015,590,
RT_ELC,Electrified railway tracks,LU,Luxembourg,2016,590,
RT_ELC,Electrified railway tracks,LU,Luxembourg,2017,590,
RT_ELC,Electrified railway tracks,LU,Luxembourg,2018,590,
RT_ELC,Electrified railway tracks,LU,Luxembourg,2019,596,
RT_ELC,Electrified railway tracks,LU,Luxembourg,2020,596,
RT_ELC,Electrified railway tracks,LU,Luxembourg,2021,596,
RT_ELC,Electrified railway tracks,LU,Luxembourg,2022,596,
RT_ELC,Electrified railway tracks,LU,Luxembourg,2023,596,
RT_ELC,Electrified railway tracks,LU,Luxembourg,2024,596,
RT_ELC,Electrified railway tracks,LV,Latvia,1990,522,
RT_ELC,Electrified railway tracks,LV,Latvia,1992,271,
RT_ELC,Electrified railway tracks,LV,Latvia,1993,271,
RT_ELC,Electrified railway tracks,LV,Latvia,1994,271,
RT_ELC,Electrified railway tracks,LV,Latvia,1995,271,
RT_ELC,Electrified railway tracks,LV,Latvia,1996,271,
RT_ELC,Electrified railway tracks,LV,Latvia,1997,271,
RT_ELC,Electrified railway tracks,LV,Latvia,1998,270,
RT_ELC,Electrified railway tracks,LV,Latvia,1999,258,
RT_ELC,Electrified railway tracks,LV,Latvia,2000,258,
RT_ELC,Electrified railway tracks,LV,Latvia,2001,257,
RT_ELC,Electrified railway tracks,LV,Latvia,2002,257,
RT_ELC,Electrified railway tracks,LV,Latvia,2003,257,
RT_ELC,Electrified railway tracks,LV,Latvia,2004,257,
RT_ELC,Electrified railway tracks,LV,Latvia,2005,257,
RT_ELC,Electrified railway tracks,LV,Latvia,2006,257,
RT_ELC,Electrified railway tracks,LV,Latvia,2007,257,
RT_ELC,Electrified railway tracks,LV,Latvia,2008,648,
RT_ELC,Electrified railway tracks,LV,Latvia,2009,648,
RT_ELC,Electrified railway tracks,LV,Latvia,2010,648,
RT_ELC,Electrified railway tracks,LV,Latvia,2011,648,
RT_ELC,Electrified railway tracks,LV,Latvia,2012,499,
RT_ELC,Electrified railway tracks,LV,Latvia,2013,494,
RT_ELC,Electrified railway tracks,LV,Latvia,2014,502,
RT_ELC,Electrified railway tracks,LV,Latvia,2015,502,
RT_ELC,Electrified railway tracks,LV,Latvia,2016,502,
RT_ELC,Electrified railway tracks,LV,Latvia,2017,502,
RT_ELC,Electrified railway tracks,LV,Latvia,2018,502,
RT_ELC,Electrified railway tracks,LV,Latvia,2019,502,
RT_ELC,Electrified railway tracks,LV,Latvia,2020,502.3,
RT_ELC,Electrified railway tracks,LV,Latvia,2021,502.3,
RT_ELC,Electrified railway tracks,LV,Latvia,2022,502.3,
RT_ELC,Electrified railway tracks,LV,Latvia,2023,498.3,
RT_ELC,Electrified railway tracks,LV,Latvia,2024,498.3,
RT_ELC,Electrified railway tracks,MD,Moldova,1990,0,
RT_ELC,Electrified railway tracks,MD,Moldova,1991,0,
RT_ELC,Electrified railway tracks,MD,Moldova,1992,0,
RT_ELC,Electrified railway tracks,MD,Moldova,1993,0,
RT_ELC,Electrified railway tracks,MD,Moldova,1994,0,
RT_ELC,Electrified railway tracks,MD,Moldova,1995,0,
RT_ELC,Electrified railway tracks,MD,Moldova,1996,0,
RT_ELC,Electrified railway tracks,MD,Moldova,1997,0,
RT_ELC,Electrified railway tracks,MD,Moldova,1998,0,
RT_ELC,Electrified railway tracks,MD,Moldova,1999,0,
RT_ELC,Electrified railway tracks,MD,Moldova,2000,0,
RT_ELC,Electrified railway tracks,MD,Moldova,2001,0,
RT_ELC,Electrified railway tracks,MD,Moldova,2002,0,
RT_ELC,Electrified railway tracks,MD,Moldova,2004,0,
RT_ELC,Electrified railway tracks,MD,Moldova,2009,0,
RT_ELC,Electrified railway tracks,MD,Moldova,2010,0,
RT_ELC,Electrified railway tracks,MD,Moldova,2011,0,
RT_ELC,Electrified railway tracks,MD,Moldova,2012,0,
RT_ELC,Electrified railway tracks,MD,Moldova,2013,0,
RT_ELC,Electrified railway tracks,MD,Moldova,2014,0,
RT_ELC,Electrified railway tracks,MD,Moldova,2015,0,
RT_ELC,Electrified railway tracks,MD,Moldova,2016,0,
RT_ELC,Electrified railway tracks,MD,Moldova,2017,0,
RT_ELC,Electrified railway tracks,MD,Moldova,2018,0,
RT_ELC,Electrified railway tracks,MD,Moldova,2019,0,
RT_ELC,Electrified railway tracks,MD,Moldova,2020,0,
RT_ELC,Electrified railway tracks,MD,Moldova,2021,0,
RT_ELC,Electrified railway tracks,MD,Moldova,2022,0,
RT_ELC,Electrified railway tracks,MD,Moldova,2023,0,
RT_ELC,Electrified railway tracks,MD,Moldova,2024,0,
RT_ELC,Electrified railway tracks,ME,Montenegro,2011,301.27,i
RT_ELC,Electrified railway tracks,ME,Montenegro,2012,301.27,i
RT_ELC,Electrified railway tracks,ME,Montenegro,2013,301.27,i
RT_ELC,Electrified railway tracks,ME,Montenegro,2014,301,i
RT_ELC,Electrified railway tracks,ME,Montenegro,2015,301,i
RT_ELC,Electrified railway tracks,ME,Montenegro,2016,303,
RT_ELC,Electrified railway tracks,ME,Montenegro,2017,303,
RT_ELC,Electrified railway tracks,ME,Montenegro,2018,303,
RT_ELC,Electrified railway tracks,ME,Montenegro,2019,303,
RT_ELC,Electrified railway tracks,ME,Montenegro,2020,303,
RT_ELC,Electrified railway tracks,ME,Montenegro,2021,302.7,
RT_ELC,Electrified railway tracks,ME,Montenegro,2022,303,
RT_ELC,Electrified railway tracks,ME,Montenegro,2023,303,
RT_ELC,Electrified railway tracks,ME,Montenegro,2024,303,
RT_ELC,Electrified railway tracks,MK,North Macedonia,1990,233,
RT_ELC,Electrified railway tracks,MK,North Macedonia,1992,231,
RT_ELC,Electrified railway tracks,MK,North Macedonia,1993,231,
RT_ELC,Electrified railway tracks,MK,North Macedonia,1994,233,
RT_ELC,Electrified railway tracks,MK,North Macedonia,1995,233,
RT_ELC,Electrified railway tracks,MK,North Macedonia,1996,233,
RT_ELC,Electrified railway tracks,MK,North Macedonia,1997,316,
RT_ELC,Electrified railway tracks,MK,North Macedonia,1998,316,
RT_ELC,Electrified railway tracks,MK,North Macedonia,1999,316,
RT_ELC,Electrified railway tracks,MK,North Macedonia,2000,316,
RT_ELC,Electrified railway tracks,MK,North Macedonia,2001,316,
RT_ELC,Electrified railway tracks,MK,North Macedonia,2002,316,
RT_ELC,Electrified railway tracks,MK,North Macedonia,2004,316,
RT_ELC,Electrified railway tracks,MK,North Macedonia,2005,316,
RT_ELC,Electrified railway tracks,MK,North Macedonia,2006,316,
RT_ELC,Electrified railway tracks,MK,North Macedonia,2007,320,
RT_ELC,Electrified railway tracks,MK,North Macedonia,2008,327,
RT_ELC,Electrified railway tracks,MK,North Macedonia,2009,327,
RT_ELC,Electrified railway tracks,MK,North Macedonia,2010,327,
RT_ELC,Electrified railway tracks,MK,North Macedonia,2011,327,
RT_ELC,Electrified railway tracks,MK,North Macedonia,2012,327,
RT_ELC,Electrified railway tracks,MK,North Macedonia,2013,327,
RT_ELC,Electrified railway tracks,MK,North Macedonia,2014,327,
RT_ELC,Electrified railway tracks,MK,North Macedonia,2015,327,
RT_ELC,Electrified railway tracks,MK,North Macedonia,2016,327,
RT_ELC,Electrified railway tracks,MK,North Macedonia,2017,327,
RT_ELC,Electrified railway tracks,MK,North Macedonia,2018,327,
RT_ELC,Electrified railway tracks,MK,North Macedonia,2019,327,
RT_ELC,Electrified railway tracks,MK,North Macedonia,2020,327,
RT_ELC,Electrified railway tracks,MK,North Macedonia,2021,327,
RT_ELC,Electrified railway tracks,MK,North Macedonia,2022,327,
RT_ELC,Electrified railway tracks,MK,North Macedonia,2023,327,
RT_ELC,Electrified railway tracks,MK,North Macedonia,2024,327,
RT_ELC,Electrified railway tracks,NL,Netherlands,2013,4227,
RT_ELC,Electrified railway tracks,NL,Netherlands,2014,4311,
RT_ELC,Electrified railway tracks,NL,Netherlands,2015,4300,
RT_ELC,Electrified railway tracks,NL,Netherlands,2016,4319,
RT_ELC,Electrified railway tracks,NL,Netherlands,2017,4318,
RT_ELC,Electrified railway tracks,NL,Netherlands,2018,4181,
RT_ELC,Electrified railway tracks,NL,Netherlands,2019,4181,
RT_ELC,Electrified railway tracks,NL,Netherlands,2020,4183,
RT_ELC,Electrified railway tracks,NL,Netherlands,2021,4223,
RT_ELC,Electrified railway tracks,NL,Netherlands,2022,4227,
RT_ELC,Electrified railway tracks,NL,Netherlands,2023,4223,
RT_ELC,Electrified railway tracks,NL,Netherlands,2024,4219,
RT_ELC,Electrified railway tracks,NO,Norway,1990,2426,
RT_ELC,Electrified railway tracks,NO,Norway,1991,2426,
